Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other respiratory diseases principally affecting the interstitium,J80-J84,55-64 years,55-64,Male,M,168.0,2253230.0,7.5
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other respiratory diseases principally affecting the interstitium,J80-J84,65-74 years,65-74,Female,F,226.0,1585732.0,14.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other respiratory diseases principally affecting the interstitium,J80-J84,65-74 years,65-74,Male,M,356.0,1398252.0,25.5
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other respiratory diseases principally affecting the interstitium,J80-J84,75-84 years,75-84,Female,F,360.0,852776.0,42.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other respiratory diseases principally affecting the interstitium,J80-J84,75-84 years,75-84,Male,M,386.0,646349.0,59.7
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other respiratory diseases principally affecting the interstitium,J80-J84,85+ years,85+,Female,F,304.0,389352.0,78.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other respiratory diseases principally affecting the interstitium,J80-J84,85+ years,85+,Male,M,232.0,207091.0,112
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,55-64 years,55-64,Male,M,13.0,2253230.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,65-74 years,65-74,Male,M,21.0,1398252.0,1.5
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,75-84 years,75-84,Male,M,15.0,646349.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Suppurative and necrotic conditions of lower respiratory tract,J85-J86,85+ years,85+,Male,M,11.0,207091.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of pleura,J90-J94,45-54 years,45-54,Male,M,11.0,2586634.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of pleura,J90-J94,55-64 years,55-64,Male,M,15.0,2253230.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of pleura,J90-J94,65-74 years,65-74,Female,F,11.0,1585732.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of pleura,J90-J94,65-74 years,65-74,Male,M,17.0,1398252.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of pleura,J90-J94,75-84 years,75-84,Female,F,29.0,852776.0,3.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of pleura,J90-J94,75-84 years,75-84,Male,M,35.0,646349.0,5.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of pleura,J90-J94,85+ years,85+,Female,F,49.0,389352.0,12.6
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of pleura,J90-J94,85+ years,85+,Male,M,29.0,207091.0,14
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,< 1 year,1,Male,M,13.0,289317.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,35-44 years,35-44,Female,F,12.0,2650512.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,35-44 years,35-44,Male,M,15.0,2629788.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,45-54 years,45-54,Female,F,34.0,2638714.0,1.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,45-54 years,45-54,Male,M,43.0,2586634.0,1.7
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,55-64 years,55-64,Female,F,102.0,2411223.0,4.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,55-64 years,55-64,Male,M,110.0,2253230.0,4.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,65-74 years,65-74,Female,F,179.0,1585732.0,11.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,65-74 years,65-74,Male,M,193.0,1398252.0,13.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,75-84 years,75-84,Female,F,275.0,852776.0,32.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,75-84 years,75-84,Male,M,235.0,646349.0,36.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,85+ years,85+,Female,F,302.0,389352.0,77.6
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the respiratory system,J96-J98,85+ years,85+,Male,M,184.0,207091.0,88.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,35-44 years,35-44,Male,M,11.0,2629788.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,45-54 years,45-54,Female,F,21.0,2638714.0,0.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,45-54 years,45-54,Male,M,26.0,2586634.0,1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,55-64 years,55-64,Female,F,51.0,2411223.0,2.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,55-64 years,55-64,Male,M,67.0,2253230.0,3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,65-74 years,65-74,Female,F,59.0,1585732.0,3.7
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,65-74 years,65-74,Male,M,55.0,1398252.0,3.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,75-84 years,75-84,Female,F,74.0,852776.0,8.7
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,75-84 years,75-84,Male,M,76.0,646349.0,11.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,85+ years,85+,Female,F,117.0,389352.0,30
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Diseases of oesophagus, stomach and duodenum",K20-K31,85+ years,85+,Male,M,82.0,207091.0,39.6
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of appendix,K35-K38,75-84 years,75-84,Male,M,10.0,646349.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Hernia,K40-K46,45-54 years,45-54,Female,F,10.0,2638714.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Hernia,K40-K46,55-64 years,55-64,Female,F,12.0,2411223.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Hernia,K40-K46,55-64 years,55-64,Male,M,22.0,2253230.0,1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Hernia,K40-K46,65-74 years,65-74,Female,F,16.0,1585732.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Hernia,K40-K46,65-74 years,65-74,Male,M,15.0,1398252.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Hernia,K40-K46,75-84 years,75-84,Female,F,37.0,852776.0,4.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Hernia,K40-K46,75-84 years,75-84,Male,M,27.0,646349.0,4.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Hernia,K40-K46,85+ years,85+,Female,F,46.0,389352.0,11.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Hernia,K40-K46,85+ years,85+,Male,M,29.0,207091.0,14
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Noninfective enteritis and colitis,K50-K52,45-54 years,45-54,Female,F,10.0,2638714.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Noninfective enteritis and colitis,K50-K52,55-64 years,55-64,Female,F,10.0,2411223.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Noninfective enteritis and colitis,K50-K52,55-64 years,55-64,Male,M,11.0,2253230.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Noninfective enteritis and colitis,K50-K52,65-74 years,65-74,Female,F,10.0,1585732.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Noninfective enteritis and colitis,K50-K52,65-74 years,65-74,Male,M,10.0,1398252.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Noninfective enteritis and colitis,K50-K52,75-84 years,75-84,Female,F,23.0,852776.0,2.7
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Noninfective enteritis and colitis,K50-K52,75-84 years,75-84,Male,M,13.0,646349.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Noninfective enteritis and colitis,K50-K52,85+ years,85+,Female,F,13.0,389352.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,35-44 years,35-44,Female,F,23.0,2650512.0,0.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,35-44 years,35-44,Male,M,23.0,2629788.0,0.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,45-54 years,45-54,Female,F,60.0,2638714.0,2.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,45-54 years,45-54,Male,M,52.0,2586634.0,2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,55-64 years,55-64,Female,F,153.0,2411223.0,6.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,55-64 years,55-64,Male,M,128.0,2253230.0,5.7
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,65-74 years,65-74,Female,F,276.0,1585732.0,17.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,65-74 years,65-74,Male,M,213.0,1398252.0,15.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,75-84 years,75-84,Female,F,377.0,852776.0,44.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,75-84 years,75-84,Male,M,259.0,646349.0,40.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,85+ years,85+,Female,F,485.0,389352.0,124.6
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of intestines,K55-K63,85+ years,85+,Male,M,244.0,207091.0,117.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,45-54 years,45-54,Female,F,12.0,2638714.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,45-54 years,45-54,Male,M,20.0,2586634.0,0.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,55-64 years,55-64,Female,F,20.0,2411223.0,0.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,55-64 years,55-64,Male,M,29.0,2253230.0,1.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,65-74 years,65-74,Female,F,38.0,1585732.0,2.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,65-74 years,65-74,Male,M,31.0,1398252.0,2.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,75-84 years,75-84,Female,F,28.0,852776.0,3.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,75-84 years,75-84,Male,M,26.0,646349.0,4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,85+ years,85+,Female,F,28.0,389352.0,7.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of peritoneum,K65-K66,85+ years,85+,Male,M,15.0,207091.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,25-34 years,25-34,Female,F,55.0,2861449.0,1.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,25-34 years,25-34,Male,M,85.0,2933173.0,2.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,35-44 years,35-44,Female,F,189.0,2650512.0,7.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,35-44 years,35-44,Male,M,325.0,2629788.0,12.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,45-54 years,45-54,Female,F,541.0,2638714.0,20.5
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,45-54 years,45-54,Male,M,1143.0,2586634.0,44.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,55-64 years,55-64,Female,F,775.0,2411223.0,32.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,55-64 years,55-64,Male,M,1723.0,2253230.0,76.5
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,65-74 years,65-74,Female,F,640.0,1585732.0,40.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,65-74 years,65-74,Male,M,899.0,1398252.0,64.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,75-84 years,75-84,Female,F,401.0,852776.0,47
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,75-84 years,75-84,Male,M,406.0,646349.0,62.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,85+ years,85+,Female,F,166.0,389352.0,42.6
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Diseases of liver,K70-K76,85+ years,85+,Male,M,128.0,207091.0,61.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,25-34 years,25-34,Female,F,12.0,2861449.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,25-34 years,25-34,Male,M,19.0,2933173.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,35-44 years,35-44,Female,F,21.0,2650512.0,0.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,35-44 years,35-44,Male,M,33.0,2629788.0,1.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,45-54 years,45-54,Female,F,38.0,2638714.0,1.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,45-54 years,45-54,Male,M,58.0,2586634.0,2.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,55-64 years,55-64,Female,F,48.0,2411223.0,2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,55-64 years,55-64,Male,M,92.0,2253230.0,4.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,65-74 years,65-74,Female,F,85.0,1585732.0,5.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,65-74 years,65-74,Male,M,105.0,1398252.0,7.5
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,75-84 years,75-84,Female,F,105.0,852776.0,12.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,75-84 years,75-84,Male,M,90.0,646349.0,13.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,85+ years,85+,Female,F,140.0,389352.0,36
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,"Disorders of gallbladder, biliary tract and pancreas",K80-K86,85+ years,85+,Male,M,95.0,207091.0,45.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,35-44 years,35-44,Male,M,14.0,2629788.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,45-54 years,45-54,Female,F,18.0,2638714.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,45-54 years,45-54,Male,M,43.0,2586634.0,1.7
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,55-64 years,55-64,Female,F,40.0,2411223.0,1.7
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,55-64 years,55-64,Male,M,76.0,2253230.0,3.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,65-74 years,65-74,Female,F,63.0,1585732.0,4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,65-74 years,65-74,Male,M,117.0,1398252.0,8.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,75-84 years,75-84,Female,F,149.0,852776.0,17.5
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,75-84 years,75-84,Male,M,137.0,646349.0,21.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,85+ years,85+,Female,F,180.0,389352.0,46.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other diseases of the digestive system,K90-K92,85+ years,85+,Male,M,142.0,207091.0,68.6
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Infections of the skin and subcutaneous tissue,L00-L08,45-54 years,45-54,Male,M,15.0,2586634.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Infections of the skin and subcutaneous tissue,L00-L08,55-64 years,55-64,Female,F,23.0,2411223.0,1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Infections of the skin and subcutaneous tissue,L00-L08,55-64 years,55-64,Male,M,22.0,2253230.0,1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Infections of the skin and subcutaneous tissue,L00-L08,65-74 years,65-74,Female,F,31.0,1585732.0,2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Infections of the skin and subcutaneous tissue,L00-L08,65-74 years,65-74,Male,M,31.0,1398252.0,2.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Infections of the skin and subcutaneous tissue,L00-L08,75-84 years,75-84,Female,F,33.0,852776.0,3.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Infections of the skin and subcutaneous tissue,L00-L08,75-84 years,75-84,Male,M,35.0,646349.0,5.4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Infections of the skin and subcutaneous tissue,L00-L08,85+ years,85+,Female,F,43.0,389352.0,11
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Infections of the skin and subcutaneous tissue,L00-L08,85+ years,85+,Male,M,14.0,207091.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other disorders of the skin and subcutaneous tissue,L80-L98,45-54 years,45-54,Female,F,11.0,2638714.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other disorders of the skin and subcutaneous tissue,L80-L98,55-64 years,55-64,Female,F,18.0,2411223.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other disorders of the skin and subcutaneous tissue,L80-L98,55-64 years,55-64,Male,M,17.0,2253230.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other disorders of the skin and subcutaneous tissue,L80-L98,65-74 years,65-74,Female,F,30.0,1585732.0,1.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other disorders of the skin and subcutaneous tissue,L80-L98,65-74 years,65-74,Male,M,23.0,1398252.0,1.6
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other disorders of the skin and subcutaneous tissue,L80-L98,75-84 years,75-84,Female,F,39.0,852776.0,4.6
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other disorders of the skin and subcutaneous tissue,L80-L98,75-84 years,75-84,Male,M,20.0,646349.0,3.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other disorders of the skin and subcutaneous tissue,L80-L98,85+ years,85+,Female,F,42.0,389352.0,10.8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Other disorders of the skin and subcutaneous tissue,L80-L98,85+ years,85+,Male,M,27.0,207091.0,13
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Arthropathies,M00-M25,45-54 years,45-54,Female,F,14.0,2638714.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Arthropathies,M00-M25,55-64 years,55-64,Female,F,32.0,2411223.0,1.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Arthropathies,M00-M25,55-64 years,55-64,Male,M,20.0,2253230.0,0.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Arthropathies,M00-M25,65-74 years,65-74,Female,F,50.0,1585732.0,3.2
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Arthropathies,M00-M25,65-74 years,65-74,Male,M,30.0,1398252.0,2.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Arthropathies,M00-M25,75-84 years,75-84,Female,F,68.0,852776.0,8
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Arthropathies,M00-M25,75-84 years,75-84,Male,M,29.0,646349.0,4.5
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Arthropathies,M00-M25,85+ years,85+,Female,F,74.0,389352.0,19
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Arthropathies,M00-M25,85+ years,85+,Male,M,23.0,207091.0,11.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,25-34 years,25-34,Female,F,30.0,2861449.0,1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,35-44 years,35-44,Female,F,30.0,2650512.0,1.1
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,45-54 years,45-54,Female,F,51.0,2638714.0,1.9
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,45-54 years,45-54,Male,M,18.0,2586634.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,55-64 years,55-64,Female,F,97.0,2411223.0,4
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,55-64 years,55-64,Male,M,16.0,2253230.0,Unreliable
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,65-74 years,65-74,Female,F,80.0,1585732.0,5
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,65-74 years,65-74,Male,M,23.0,1398252.0,1.6
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,75-84 years,75-84,Female,F,62.0,852776.0,7.3
2014.0,2014.0,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,Systemic connective tissue disorders,M30-M35,75-84 years,75-84,Male,M,25.0,646349.0,3.9
