Notes,Year,Year Code,ICD Sub-Chapter,ICD Sub-Chapter Code,HHS Region,HHS Region Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,1-4 years,4-Jan,Female,F,65,1307222,5
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,1-4 years,4-Jan,Male,M,94,1368550,6.9
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Female,F,55,3452223,1.6
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Male,M,93,3617681,2.6
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Female,F,153,3583300,4.3
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,596,3745868,15.9
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,240,3248636,7.4
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,924,3280564,28.2
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,503,3676594,13.7
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,1228,3661051,33.5
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,641,3867572,16.6
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,1451,3776976,38.4
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,314,2826899,11.1
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,731,2671722,27.4
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,338,1762343,19.2
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,523,1499667,34.9
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,956,1382107,69.2
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,979,942254,103.9
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,1736,627515,276.6
,2006,2006,Other external causes of accidental injury,W00-X59,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,990,268876,368.2
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Female,F,11,3452223,Unreliable
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Male,M,30,3617681,0.8
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Female,F,98,3583300,2.7
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,559,3745868,14.9
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,150,3248636,4.6
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,714,3280564,21.8
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,267,3676594,7.3
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,903,3661051,24.7
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,295,3867572,7.6
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,1020,3776976,27
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,169,2826899,6
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,554,2671722,20.7
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,53,1762343,3
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,287,1499667,19.1
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,31,1382107,2.2
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,265,942254,28.1
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,18,627515,Unreliable
,2006,2006,Intentional self-harm,X60-X84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,83,268876,30.9
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Female,F,26,326729,8
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Male,M,28,340779,8.2
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,1-4 years,4-Jan,Female,F,23,1307222,1.8
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,1-4 years,4-Jan,Male,M,35,1368550,2.6
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Female,F,30,3452223,0.9
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Male,M,49,3617681,1.4
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Female,F,122,3583300,3.4
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,757,3745868,20.2
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,123,3248636,3.8
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,658,3280564,20.1
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,111,3676594,3
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,358,3661051,9.8
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,97,3867572,2.5
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,245,3776976,6.5
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,39,2826899,1.4
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,107,2671722,4
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,16,1762343,Unreliable
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,33,1499667,2.2
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,24,1382107,1.7
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,16,942254,Unreliable
,2006,2006,Assault,X85-Y09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,10,627515,Unreliable
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Male,M,12,340779,Unreliable
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Female,F,31,3583300,0.9
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,63,3745868,1.7
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,33,3248636,1
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,96,3280564,2.9
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,82,3676594,2.2
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,100,3661051,2.7
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,81,3867572,2.1
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,124,3776976,3.3
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,28,2826899,1
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,39,2671722,1.5
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,12,1762343,Unreliable
,2006,2006,Event of undetermined intent,Y10-Y34,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,11,942254,Unreliable
,2006,2006,Legal intervention and operations of war,Y35-Y36,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,11,3745868,Unreliable
,2006,2006,Legal intervention and operations of war,Y35-Y36,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,16,3280564,Unreliable
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,17,3867572,Unreliable
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,21,3776976,0.6
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,36,2826899,1.3
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,29,2671722,1.1
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,58,1762343,3.3
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,37,1499667,2.5
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,72,1382107,5.2
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,55,942254,5.8
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,63,627515,10
,2006,2006,Complications of medical and surgical care,Y40-Y84,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,30,268876,11.2
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,12,3745868,Unreliable
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,27,3280564,0.8
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,10,3676594,Unreliable
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,56,3661051,1.5
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,17,3867572,Unreliable
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,47,3776976,1.2
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,17,2826899,Unreliable
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,29,2671722,1.1
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,17,1762343,Unreliable
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,28,1499667,1.9
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,14,1382107,Unreliable
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,37,942254,3.9
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,30,627515,4.8
,2006,2006,Sequelae of external causes of morbidity and mortality,Y85-Y89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,19,268876,Unreliable
,2006,2006,Intestinal infectious diseases,A00-A09,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Female,F,18,1854987,Unreliable
,2006,2006,Intestinal infectious diseases,A00-A09,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Male,M,13,1737171,Unreliable
,2006,2006,Intestinal infectious diseases,A00-A09,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Female,F,39,1159251,3.4
,2006,2006,Intestinal infectious diseases,A00-A09,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Male,M,39,996004,3.9
,2006,2006,Intestinal infectious diseases,A00-A09,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Female,F,99,790629,12.5
,2006,2006,Intestinal infectious diseases,A00-A09,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Male,M,63,553045,11.4
,2006,2006,Intestinal infectious diseases,A00-A09,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,85+ years,85+,Female,F,104,315091,33
,2006,2006,Intestinal infectious diseases,A00-A09,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,85+ years,85+,Male,M,54,143321,37.7
,2006,2006,Tuberculosis,A16-A19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,45-54 years,45-54,Male,M,16,2467299,Unreliable
,2006,2006,Tuberculosis,A16-A19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Male,M,14,1737171,Unreliable
,2006,2006,Tuberculosis,A16-A19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Male,M,18,996004,Unreliable
,2006,2006,Tuberculosis,A16-A19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Female,F,11,790629,Unreliable
,2006,2006,Tuberculosis,A16-A19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Male,M,17,553045,Unreliable
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,< 1 year,1,Female,F,29,269810,10.7
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,< 1 year,1,Male,M,30,280866,10.7
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,5-14 years,14-May,Male,M,14,2678100,Unreliable
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,15-24 years,15-24,Female,F,12,2635329,Unreliable
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,15-24 years,15-24,Male,M,14,2795606,Unreliable
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,25-34 years,25-34,Female,F,37,2485086,1.5
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,25-34 years,25-34,Male,M,27,2513934,1.1
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,35-44 years,35-44,Female,F,82,2555614,3.2
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,35-44 years,35-44,Male,M,76,2533084,3
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,45-54 years,45-54,Female,F,164,2531277,6.5
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,45-54 years,45-54,Male,M,199,2467299,8.1
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Female,F,277,1854987,14.9
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Male,M,327,1737171,18.8
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Female,F,387,1159251,33.4
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Male,M,395,996004,39.7
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Female,F,772,790629,97.6
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Male,M,645,553045,116.6
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,85+ years,85+,Female,F,779,315091,247.2
,2006,2006,Other bacterial diseases,A30-A49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,85+ years,85+,Male,M,407,143321,284
,2006,2006,Viral infections characterized by skin and mucous membrane lesions,B00-B09,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,85+ years,85+,Female,F,11,315091,Unreliable
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,35-44 years,35-44,Female,F,28,2555614,1.1
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,35-44 years,35-44,Male,M,73,2533084,2.9
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,45-54 years,45-54,Female,F,124,2531277,4.9
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,45-54 years,45-54,Male,M,338,2467299,13.7
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Female,F,93,1854987,5
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Male,M,195,1737171,11.2
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Female,F,58,1159251,5
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Male,M,66,996004,6.6
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Female,F,44,790629,5.6
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Male,M,31,553045,5.6
,2006,2006,Viral hepatitis,B15-B19,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,85+ years,85+,Female,F,17,315091,Unreliable
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,15-24 years,15-24,Female,F,19,2635329,Unreliable
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,15-24 years,15-24,Male,M,23,2795606,0.8
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,25-34 years,25-34,Female,F,70,2485086,2.8
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,25-34 years,25-34,Male,M,153,2513934,6.1
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,35-44 years,35-44,Female,F,140,2555614,5.5
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,35-44 years,35-44,Male,M,430,2533084,17
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,45-54 years,45-54,Female,F,97,2531277,3.8
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,45-54 years,45-54,Male,M,412,2467299,16.7
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Female,F,40,1854987,2.2
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Male,M,132,1737171,7.6
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Female,F,12,1159251,Unreliable
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Male,M,28,996004,2.8
,2006,2006,Human immunodeficiency virus [HIV] disease,B20-B24,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Male,M,11,553045,Unreliable
,2006,2006,Mycoses,B35-B49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Female,F,14,1854987,Unreliable
,2006,2006,Mycoses,B35-B49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Female,F,11,1159251,Unreliable
,2006,2006,Mycoses,B35-B49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Male,M,16,996004,Unreliable
,2006,2006,Mycoses,B35-B49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Female,F,14,790629,Unreliable
,2006,2006,Mycoses,B35-B49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Male,M,11,553045,Unreliable
,2006,2006,Mycoses,B35-B49,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,85+ years,85+,Female,F,10,315091,Unreliable
,2006,2006,Sequelae of infectious and parasitic diseases,B90-B94,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,45-54 years,45-54,Male,M,16,2467299,Unreliable
,2006,2006,Sequelae of infectious and parasitic diseases,B90-B94,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Female,F,15,1854987,Unreliable
,2006,2006,Sequelae of infectious and parasitic diseases,B90-B94,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,55-64 years,55-64,Male,M,22,1737171,1.3
,2006,2006,Sequelae of infectious and parasitic diseases,B90-B94,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Female,F,19,1159251,Unreliable
,2006,2006,Sequelae of infectious and parasitic diseases,B90-B94,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,65-74 years,65-74,Male,M,15,996004,Unreliable
,2006,2006,Sequelae of infectious and parasitic diseases,B90-B94,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Female,F,33,790629,4.2
,2006,2006,Sequelae of infectious and parasitic diseases,B90-B94,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,75-84 years,75-84,Male,M,19,553045,Unreliable
,2006,2006,Sequelae of infectious and parasitic diseases,B90-B94,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,85+ years,85+,Female,F,21,315091,6.7
,2006,2006,Malignant neoplasms,C00-C97,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,1-4 years,4-Jan,Female,F,27,1067316,2.5
,2006,2006,Malignant neoplasms,C00-C97,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,1-4 years,4-Jan,Male,M,34,1115398,3
,2006,2006,Malignant neoplasms,C00-C97,"HHS Region #6  AR, LA, NM, OK, TX",HHS6,5-14 years,14-May,Female,F,49,2562015,1.9
