"Notes"	"Year"	"Year Code"	"HHS Region"	"HHS Region Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"45-54 years"	"45-54"	"Female"	"F"	39	3256063	1.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"45-54 years"	"45-54"	"Male"	"M"	88	3232664	2.7
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"55-64 years"	"55-64"	"Female"	"F"	130	3192723	4.1
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"55-64 years"	"55-64"	"Male"	"M"	276	3012068	9.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"65-74 years"	"65-74"	"Female"	"F"	102	2372858	4.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"65-74 years"	"65-74"	"Male"	"M"	179	2080903	8.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"75-84 years"	"75-84"	"Female"	"F"	48	1242432	3.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"75-84 years"	"75-84"	"Male"	"M"	42	997964	4.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"85+ years"	"85+"	"Female"	"F"	21	604069	3.5
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Viral hepatitis"	"B15-B19"	"85+ years"	"85+"	"Male"	"M"	20	366197	5.5
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"25-34 years"	"25-34"	"Male"	"M"	68	3963762	1.7
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"35-44 years"	"35-44"	"Female"	"F"	15	3326643	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"35-44 years"	"35-44"	"Male"	"M"	76	3393122	2.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"45-54 years"	"45-54"	"Female"	"F"	30	3256063	0.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"45-54 years"	"45-54"	"Male"	"M"	162	3232664	5.0
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"55-64 years"	"55-64"	"Female"	"F"	38	3192723	1.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"55-64 years"	"55-64"	"Male"	"M"	188	3012068	6.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"65-74 years"	"65-74"	"Female"	"F"	18	2372858	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"65-74 years"	"65-74"	"Male"	"M"	92	2080903	4.4
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"75-84 years"	"75-84"	"Male"	"M"	32	997964	3.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other viral diseases"	"B25-B34"	"65-74 years"	"65-74"	"Female"	"F"	10	2372858	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other viral diseases"	"B25-B34"	"65-74 years"	"65-74"	"Male"	"M"	10	2080903	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other viral diseases"	"B25-B34"	"75-84 years"	"75-84"	"Female"	"F"	21	1242432	1.7
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other viral diseases"	"B25-B34"	"75-84 years"	"75-84"	"Male"	"M"	14	997964	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other viral diseases"	"B25-B34"	"85+ years"	"85+"	"Female"	"F"	32	604069	5.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other viral diseases"	"B25-B34"	"85+ years"	"85+"	"Male"	"M"	13	366197	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"35-44 years"	"35-44"	"Female"	"F"	11	3326643	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"35-44 years"	"35-44"	"Male"	"M"	12	3393122	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"45-54 years"	"45-54"	"Male"	"M"	26	3232664	0.8
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"55-64 years"	"55-64"	"Female"	"F"	21	3192723	0.7
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"55-64 years"	"55-64"	"Male"	"M"	40	3012068	1.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"65-74 years"	"65-74"	"Female"	"F"	28	2372858	1.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"65-74 years"	"65-74"	"Male"	"M"	37	2080903	1.8
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"75-84 years"	"75-84"	"Female"	"F"	15	1242432	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"75-84 years"	"75-84"	"Male"	"M"	33	997964	3.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Mycoses"	"B35-B49"	"85+ years"	"85+"	"Female"	"F"	11	604069	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"55-64 years"	"55-64"	"Female"	"F"	12	3192723	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"55-64 years"	"55-64"	"Male"	"M"	16	3012068	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"65-74 years"	"65-74"	"Female"	"F"	10	2372858	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"65-74 years"	"65-74"	"Male"	"M"	15	2080903	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"75-84 years"	"75-84"	"Female"	"F"	11	1242432	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"75-84 years"	"75-84"	"Male"	"M"	12	997964	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"85+ years"	"85+"	"Male"	"M"	17	366197	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"1-4 years"	"1-4"	"Female"	"F"	19	1238578	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"1-4 years"	"1-4"	"Male"	"M"	21	1298479	1.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"5-14 years"	"5-14"	"Female"	"F"	62	3190583	1.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"5-14 years"	"5-14"	"Male"	"M"	66	3331891	2.0
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"15-24 years"	"15-24"	"Female"	"F"	96	3284049	2.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"15-24 years"	"15-24"	"Male"	"M"	158	3470388	4.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"25-34 years"	"25-34"	"Female"	"F"	316	3714260	8.5
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"25-34 years"	"25-34"	"Male"	"M"	271	3963762	6.8
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"35-44 years"	"35-44"	"Female"	"F"	951	3326643	28.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"35-44 years"	"35-44"	"Male"	"M"	691	3393122	20.4
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"45-54 years"	"45-54"	"Female"	"F"	2602	3256063	79.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"45-54 years"	"45-54"	"Male"	"M"	2307	3232664	71.4
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"55-64 years"	"55-64"	"Female"	"F"	6525	3192723	204.4
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"55-64 years"	"55-64"	"Male"	"M"	7518	3012068	249.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"65-74 years"	"65-74"	"Female"	"F"	9852	2372858	415.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"65-74 years"	"65-74"	"Male"	"M"	11906	2080903	572.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"75-84 years"	"75-84"	"Female"	"F"	9664	1242432	777.8
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"75-84 years"	"75-84"	"Male"	"M"	11509	997964	1153.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"85+ years"	"85+"	"Female"	"F"	7532	604069	1246.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malignant neoplasms"	"C00-C97"	"85+ years"	"85+"	"Male"	"M"	7596	366197	2074.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Benign neoplasms"	"D10-D36"	"55-64 years"	"55-64"	"Female"	"F"	19	3192723	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Benign neoplasms"	"D10-D36"	"55-64 years"	"55-64"	"Male"	"M"	13	3012068	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Benign neoplasms"	"D10-D36"	"65-74 years"	"65-74"	"Female"	"F"	28	2372858	1.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Benign neoplasms"	"D10-D36"	"65-74 years"	"65-74"	"Male"	"M"	20	2080903	1.0
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Benign neoplasms"	"D10-D36"	"75-84 years"	"75-84"	"Female"	"F"	21	1242432	1.7
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Benign neoplasms"	"D10-D36"	"75-84 years"	"75-84"	"Male"	"M"	18	997964	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Benign neoplasms"	"D10-D36"	"85+ years"	"85+"	"Female"	"F"	37	604069	6.1
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Benign neoplasms"	"D10-D36"	"85+ years"	"85+"	"Male"	"M"	22	366197	6.0
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"35-44 years"	"35-44"	"Male"	"M"	19	3393122	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"45-54 years"	"45-54"	"Female"	"F"	20	3256063	0.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"45-54 years"	"45-54"	"Male"	"M"	29	3232664	0.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"55-64 years"	"55-64"	"Female"	"F"	59	3192723	1.8
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"55-64 years"	"55-64"	"Male"	"M"	77	3012068	2.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"65-74 years"	"65-74"	"Female"	"F"	126	2372858	5.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"65-74 years"	"65-74"	"Male"	"M"	191	2080903	9.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"75-84 years"	"75-84"	"Female"	"F"	215	1242432	17.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"75-84 years"	"75-84"	"Male"	"M"	328	997964	32.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"85+ years"	"85+"	"Female"	"F"	288	604069	47.7
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"85+ years"	"85+"	"Male"	"M"	264	366197	72.1
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Nutritional anaemias"	"D50-D53"	"85+ years"	"85+"	"Female"	"F"	15	604069	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Haemolytic anaemias"	"D55-D59"	"45-54 years"	"45-54"	"Male"	"M"	12	3232664	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Aplastic and other anaemias"	"D60-D64"	"55-64 years"	"55-64"	"Female"	"F"	17	3192723	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Aplastic and other anaemias"	"D60-D64"	"55-64 years"	"55-64"	"Male"	"M"	15	3012068	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Aplastic and other anaemias"	"D60-D64"	"65-74 years"	"65-74"	"Female"	"F"	27	2372858	1.1
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Aplastic and other anaemias"	"D60-D64"	"65-74 years"	"65-74"	"Male"	"M"	31	2080903	1.5
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Aplastic and other anaemias"	"D60-D64"	"75-84 years"	"75-84"	"Female"	"F"	45	1242432	3.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Aplastic and other anaemias"	"D60-D64"	"75-84 years"	"75-84"	"Male"	"M"	43	997964	4.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Aplastic and other anaemias"	"D60-D64"	"85+ years"	"85+"	"Female"	"F"	70	604069	11.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Aplastic and other anaemias"	"D60-D64"	"85+ years"	"85+"	"Male"	"M"	52	366197	14.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"45-54 years"	"45-54"	"Female"	"F"	17	3256063	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"45-54 years"	"45-54"	"Male"	"M"	14	3232664	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"55-64 years"	"55-64"	"Female"	"F"	24	3192723	0.8
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"55-64 years"	"55-64"	"Male"	"M"	21	3012068	0.7
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"65-74 years"	"65-74"	"Female"	"F"	32	2372858	1.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"65-74 years"	"65-74"	"Male"	"M"	32	2080903	1.5
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"75-84 years"	"75-84"	"Female"	"F"	41	1242432	3.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"75-84 years"	"75-84"	"Male"	"M"	42	997964	4.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"85+ years"	"85+"	"Female"	"F"	37	604069	6.1
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	"85+ years"	"85+"	"Male"	"M"	28	366197	7.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other diseases of blood and blood-forming organs"	"D70-D76"	"65-74 years"	"65-74"	"Female"	"F"	15	2372858	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other diseases of blood and blood-forming organs"	"D70-D76"	"65-74 years"	"65-74"	"Male"	"M"	25	2080903	1.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other diseases of blood and blood-forming organs"	"D70-D76"	"75-84 years"	"75-84"	"Female"	"F"	15	1242432	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other diseases of blood and blood-forming organs"	"D70-D76"	"75-84 years"	"75-84"	"Male"	"M"	14	997964	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Other diseases of blood and blood-forming organs"	"D70-D76"	"85+ years"	"85+"	"Male"	"M"	10	366197	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Certain disorders involving the immune mechanism"	"D80-D89"	"45-54 years"	"45-54"	"Male"	"M"	10	3232664	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Certain disorders involving the immune mechanism"	"D80-D89"	"55-64 years"	"55-64"	"Female"	"F"	16	3192723	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Certain disorders involving the immune mechanism"	"D80-D89"	"55-64 years"	"55-64"	"Male"	"M"	19	3012068	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Certain disorders involving the immune mechanism"	"D80-D89"	"65-74 years"	"65-74"	"Female"	"F"	24	2372858	1.0
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Certain disorders involving the immune mechanism"	"D80-D89"	"65-74 years"	"65-74"	"Male"	"M"	18	2080903	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Certain disorders involving the immune mechanism"	"D80-D89"	"75-84 years"	"75-84"	"Female"	"F"	26	1242432	2.1
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of thyroid gland"	"E00-E07"	"55-64 years"	"55-64"	"Female"	"F"	12	3192723	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of thyroid gland"	"E00-E07"	"55-64 years"	"55-64"	"Male"	"M"	14	3012068	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of thyroid gland"	"E00-E07"	"65-74 years"	"65-74"	"Female"	"F"	18	2372858	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of thyroid gland"	"E00-E07"	"65-74 years"	"65-74"	"Male"	"M"	11	2080903	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of thyroid gland"	"E00-E07"	"75-84 years"	"75-84"	"Female"	"F"	32	1242432	2.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of thyroid gland"	"E00-E07"	"75-84 years"	"75-84"	"Male"	"M"	17	997964	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of thyroid gland"	"E00-E07"	"85+ years"	"85+"	"Female"	"F"	76	604069	12.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of thyroid gland"	"E00-E07"	"85+ years"	"85+"	"Male"	"M"	20	366197	5.5
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"15-24 years"	"15-24"	"Female"	"F"	12	3284049	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"15-24 years"	"15-24"	"Male"	"M"	22	3470388	0.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"25-34 years"	"25-34"	"Female"	"F"	53	3714260	1.4
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"25-34 years"	"25-34"	"Male"	"M"	64	3963762	1.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"35-44 years"	"35-44"	"Female"	"F"	100	3326643	3.0
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"35-44 years"	"35-44"	"Male"	"M"	194	3393122	5.7
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"45-54 years"	"45-54"	"Female"	"F"	308	3256063	9.5
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"45-54 years"	"45-54"	"Male"	"M"	572	3232664	17.7
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"55-64 years"	"55-64"	"Female"	"F"	751	3192723	23.5
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"55-64 years"	"55-64"	"Male"	"M"	1417	3012068	47.0
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"65-74 years"	"65-74"	"Female"	"F"	1327	2372858	55.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"65-74 years"	"65-74"	"Male"	"M"	1961	2080903	94.2
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"75-84 years"	"75-84"	"Female"	"F"	1429	1242432	115.0
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"75-84 years"	"75-84"	"Male"	"M"	1666	997964	166.9
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"85+ years"	"85+"	"Female"	"F"	1429	604069	236.6
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Diabetes mellitus"	"E10-E14"	"85+ years"	"85+"	"Male"	"M"	1228	366197	335.3
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of other endocrine glands"	"E20-E34"	"65-74 years"	"65-74"	"Female"	"F"	15	2372858	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of other endocrine glands"	"E20-E34"	"75-84 years"	"75-84"	"Female"	"F"	14	1242432	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Disorders of other endocrine glands"	"E20-E34"	"85+ years"	"85+"	"Female"	"F"	18	604069	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malnutrition"	"E40-E46"	"45-54 years"	"45-54"	"Male"	"M"	15	3232664	Unreliable
	"2018"	"2018"	"HHS Region #9  AZ, CA, HI, NV"	"HHS9"	"Malnutrition"	"E40-E46"	"55-64 years"	"55-64"	"Female"	"F"	25	3192723	0.8
